fixture_id,mkt_over25_prob
872506,0.6106870229007634
872508,0.7188160676532769
872510,0.5994897959183673
872505,0.625
872495,0.7188160676532769
872498,0.5459317585301837
872507,0.5813953488372093
872496,0.5714285714285715
872497,0.5459317585301837
872502,0.6106870229007634
872494,0.5994897959183673
872499,0.5459317585301837
872485,0.6372549019607844
872500,0.6521739130434782
872501,0.5897435897435896
872489,0.6521739130434782
872487,0.5459317585301837
872491,0.6106870229007634
872490,0.5526315789473685
872493,0.6521739130434782
872483,0.695067264573991
872479,0.7291666666666667
872476,0.7188160676532769
872488,0.6521739130434782
872492,0.513157894736842
872444,0.5994897959183673
872478,0.513157894736842
872477,0.5394736842105263
872481,0.5263157894736842
872482,0.5394736842105263
872484,0.47368421052631576
872467,0.7619047619047619
872474,0.5628272251308901
872469,0.46052631578947373
872461,0.513157894736842
872462,0.6106870229007634
872466,0.5459317585301837
872475,0.48684210526315796
872460,0.625
872463,0.5813953488372093
872465,0.4473684210526316
872454,0.5459317585301837
872450,0.5628272251308901
872449,0.5628272251308901
872451,0.3893129770992367
872456,0.5263157894736842
872446,0.7188160676532769
872447,0.6106870229007634
872448,0.4473684210526316
872432,0.47368421052631576
872443,0.513157894736842
872441,0.5
872438,0.46052631578947373
872436,0.6728971962616822
872427,0.5394736842105263
872430,0.5994897959183673
872423,0.41025641025641024
872434,0.5628272251308901
872439,0.513157894736842
872428,0.513157894736842
872429,0.4473684210526316
872426,0.5628272251308901
872422,0.5994897959183673
872424,0.5526315789473685
872414,0.5263157894736842
872419,0.513157894736842
872415,0.4186046511627907
872421,0.4540682414698162
872416,0.5394736842105263
872417,0.5628272251308901
872420,0.5459317585301837
872418,0.5813953488372093
872410,0.5526315789473685
872404,0.7188160676532769
872409,0.6372549019607844
872407,0.6372549019607844
872411,0.4186046511627907
872412,0.513157894736842
872401,0.5263157894736842
872402,0.46052631578947373
872400,0.625
872405,0.6521739130434782
872399,0.5714285714285715
872408,0.513157894736842
872372,0.47368421052631576
872397,0.43717277486910994
872396,0.6521739130434782
872394,0.48684210526315796
872395,0.43717277486910994
872398,0.5263157894736842
872389,0.46052631578947373
872390,0.5526315789473685
872391,0.5
872388,0.4285714285714286
872392,0.7188160676532769
872393,0.5459317585301837
872385,0.783001808318264
872387,0.625
872386,0.46052631578947373
872384,0.4186046511627907
872383,0.5994897959183673
872382,0.6106870229007634
872380,0.46052631578947373
872381,0.43717277486910994
872379,0.5394736842105263
872378,0.48684210526315796
872377,0.5263157894736842
872376,0.6521739130434782
872371,0.4005102040816326
872369,0.4473684210526316
872375,0.5526315789473685
872374,0.5526315789473685
872368,0.6106870229007634
872373,0.4540682414698162
872364,0.48684210526315796
872365,0.6106870229007634
872366,0.5459317585301837
872360,0.5813953488372093
872361,0.5263157894736842
872367,0.43717277486910994
872363,0.5994897959183673
872358,0.5526315789473685
872359,0.48684210526315796
872362,0.625
872357,0.5714285714285715
872351,0.5459317585301837
872352,0.5994897959183673
872355,0.5714285714285715
872350,0.5459317585301837
872354,0.625
872353,0.5394736842105263
872346,0.5459317585301837
872342,0.513157894736842
872348,0.48684210526315796
872344,0.7749077490774907
872345,0.5526315789473685
872349,0.48684210526315796
872327,0.695067264573991
872347,0.625
872323,0.7619047619047619
872343,0.6521739130434782
872341,0.6106870229007634
872332,0.6728971962616822
872338,0.5628272251308901
872335,0.5813953488372093
872334,0.5897435897435896
872333,0.6106870229007634
872336,0.7361963190184049
872326,0.625
872339,0.48684210526315796
872329,0.6728971962616822
872337,0.47368421052631576
872324,0.7188160676532769
872325,0.5
872328,0.625
872331,0.5459317585301837
872330,0.513157894736842
872320,0.6106870229007634
872321,0.46052631578947373
872316,0.5394736842105263
872318,0.6372549019607844
872307,0.8541392904073586
872317,0.513157894736842
872319,0.6521739130434782
872315,0.7291666666666667
872313,0.5526315789473685
872312,0.695067264573991
872306,0.43717277486910994
872309,0.5263157894736842
872311,0.5714285714285715
872310,0.4285714285714286
872300,0.5628272251308901
872308,0.6106870229007634
872304,0.5526315789473685
872305,0.5714285714285715
872303,0.5994897959183673
872302,0.5714285714285715
872298,0.5994897959183673
872292,0.513157894736842
872297,0.7922535211267606
872295,0.513157894736842
872296,0.5
872301,0.5526315789473685
872294,0.5994897959183673
872290,0.5526315789473685
872291,0.48684210526315796
872288,0.6728971962616822
872293,0.6728971962616822
872289,0.7749077490774907
872283,0.48684210526315796
872284,0.6372549019607844
872285,0.48684210526315796
872286,0.5994897959183673
872281,0.5628272251308901
872282,0.6521739130434782
872278,0.5714285714285715
872280,0.7188160676532769
872277,0.6372549019607844
872279,0.46052631578947373
872274,0.5994897959183673
872271,0.7188160676532769
872272,0.5897435897435896
872273,0.7188160676532769
872270,0.5628272251308901
872275,0.5394736842105263
872264,0.6106870229007634
872269,0.5994897959183673
872268,0.513157894736842
872267,0.513157894736842
872265,0.6106870229007634
872266,0.5
872262,0.5994897959183673
872248,0.5526315789473685
872250,0.695067264573991
872260,0.6106870229007634
872263,0.5897435897435896
872261,0.8103727714748785
872257,0.7619047619047619
872259,0.5813953488372093
872256,0.695067264573991
872255,0.5714285714285715
872254,0.625
872252,0.46052631578947373
872251,0.513157894736842
872249,0.6521739130434782
872246,0.5994897959183673
872240,0.5897435897435896
872241,0.48684210526315796
872247,0.6728971962616822
872245,0.513157894736842
872242,0.5
872236,0.625
872237,0.6728971962616822
872235,0.5
872239,0.7619047619047619
872230,0.5714285714285715
872233,0.6372549019607844
872232,0.5459317585301837
872231,0.513157894736842
872234,0.5994897959183673
872228,0.5394736842105263
872227,0.6521739130434782
872226,0.6372549019607844
862854,0.5394736842105263
872225,0.7188160676532769
862042,0.5459317585301837
862853,0.43717277486910994
862041,0.43717277486910994
862043,0.513157894736842
707477,0.7291666666666667
707482,0.7188160676532769
707481,0.625
707479,0.4285714285714286
707483,0.695067264573991
707476,0.7188160676532769
707484,0.6106870229007634
707478,0.5994897959183673
707468,0.5394736842105263
707480,0.5994897959183673
707469,0.48684210526315796
707473,0.48684210526315796
707472,0.4473684210526316
707467,0.7619047619047619
707475,0.6106870229007634
707474,0.513157894736842
707470,0.6106870229007634
707461,0.6372549019607844
707471,0.7291666666666667
707465,0.5394736842105263
707462,0.5
707458,0.5813953488372093
707463,0.5263157894736842
707459,0.4186046511627907
707455,0.47368421052631576
707451,0.6728971962616822
707464,0.5459317585301837
707466,0.43717277486910994
707454,0.6728971962616822
707460,0.5994897959183673
707452,0.4285714285714286
707457,0.48684210526315796
707456,0.5526315789473685
707453,0.46052631578947373
707450,0.5813953488372093
707444,0.48684210526315796
707441,0.4540682414698162
707443,0.6521739130434782
707448,0.47368421052631576
707449,0.7291666666666667
707381,0.4473684210526316
707445,0.695067264573991
707442,0.4540682414698162
707447,0.7188160676532769
707440,0.5526315789473685
707446,0.48684210526315796
707438,0.43717277486910994
707434,0.6372549019607844
707436,0.48684210526315796
707439,0.6106870229007634
707437,0.6728971962616822
707435,0.5263157894736842
707432,0.5994897959183673
707433,0.4473684210526316
707429,0.5813953488372093
707431,0.7188160676532769
707426,0.48684210526315796
707430,0.4186046511627907
707428,0.5
707427,0.43717277486910994
707422,0.46052631578947373
707425,0.6728971962616822
707418,0.7361963190184049
707423,0.6106870229007634
707421,0.47368421052631576
707424,0.5394736842105263
707420,0.5459317585301837
707413,0.6521739130434782
707414,0.513157894736842
707415,0.48684210526315796
707419,0.4540682414698162
707409,0.5813953488372093
707417,0.4473684210526316
707416,0.513157894736842
707406,0.6372549019607844
707407,0.47368421052631576
707412,0.43717277486910994
707408,0.513157894736842
707405,0.47368421052631576
707411,0.7922535211267606
707398,0.48684210526315796
707395,0.8283132530120482
707400,0.513157894736842
707396,0.5994897959183673
707410,0.48684210526315796
707403,0.4540682414698162
707399,0.5459317585301837
707392,0.5263157894736842
707401,0.625
707388,0.695067264573991
707393,0.513157894736842
707386,0.513157894736842
707394,0.48684210526315796
707387,0.41025641025641024
707391,0.5714285714285715
707390,0.48684210526315796
707379,0.5526315789473685
707389,0.47368421052631576
707380,0.7361963190184049
707384,0.7188160676532769
707378,0.4540682414698162
707383,0.4285714285714286
707377,0.5394736842105263
707382,0.48684210526315796
707370,0.5
707374,0.48684210526315796
707376,0.5526315789473685
707372,0.6372549019607844
707375,0.43717277486910994
707368,0.6728971962616822
707367,0.7188160676532769
707365,0.4005102040816326
707369,0.4473684210526316
707371,0.513157894736842
707373,0.5394736842105263
707362,0.5
707364,0.6372549019607844
707366,0.5
707361,0.5263157894736842
707363,0.43717277486910994
707358,0.5263157894736842
707359,0.6372549019607844
707350,0.47368421052631576
707360,0.5459317585301837
707352,0.6728971962616822
707354,0.41025641025641024
707357,0.5628272251308901
707356,0.46052631578947373
707349,0.5459317585301837
707347,0.5394736842105263
707353,0.5459317585301837
707351,0.48684210526315796
707346,0.6521739130434782
707345,0.5526315789473685
707343,0.43717277486910994
707341,0.43717277486910994
707342,0.5897435897435896
707344,0.5
707339,0.6372549019607844
707335,0.48684210526315796
707337,0.46052631578947373
707336,0.6106870229007634
707338,0.4540682414698162
707340,0.8103727714748785
707334,0.5714285714285715
707333,0.5459317585301837
707330,0.47368421052631576
707325,0.5994897959183673
707331,0.6728971962616822
707328,0.625
707329,0.5994897959183673
707327,0.4186046511627907
707326,0.4186046511627907
707323,0.5628272251308901
707324,0.43717277486910994
707319,0.5459317585301837
707322,0.6521739130434782
707318,0.46052631578947373
707320,0.6372549019607844
707316,0.48684210526315796
707321,0.5263157894736842
707314,0.5526315789473685
707317,0.5994897959183673
707310,0.7188160676532769
707313,0.4473684210526316
707312,0.513157894736842
707311,0.5526315789473685
707308,0.4186046511627907
707196,0.6372549019607844
707212,0.5994897959183673
707309,0.783001808318264
707307,0.5897435897435896
707306,0.5994897959183673
707301,0.5263157894736842
707303,0.6372549019607844
707304,0.5
707302,0.5526315789473685
707300,0.695067264573991
707299,0.48684210526315796
707291,0.7749077490774907
707298,0.47368421052631576
707295,0.5897435897435896
707296,0.513157894736842
707297,0.47368421052631576
